Connecting to endpoint akiivb3cx1ocl.iot.us-east-1.amazonaws.com
Line: 0 | Hops: 1 | Voltage: 121.594 | Status: Normal | Modifier: 0 | DeviceID: 23052ff0-07d2-40d2-81d0-f12a919dc3c7
Line: 14 | Hops: 30 | Voltage: 87.557 | Status: Normal | Modifier: 0 | DeviceID: 1efca7c7-bb82-449b-a69d-db8bdff03024
Line: 15 | Hops: 30 | Voltage: 96.323 | Status: Normal | Modifier: 0 | DeviceID: 823a2fec-04c1-4b21-8bda-9d446ea4f128
Line: 16 | Hops: 30 | Voltage: 89.713 | Status: Normal | Modifier: 0 | DeviceID: 402de466-f1db-444d-961a-1cb955420e9d
Line: 17 | Hops: 30 | Voltage: 77.156 | Status: Low | Modifier: 0.720860305339 | DeviceID: f5769210-774f-4b2e-b0c3-2e6a66c3cde7
Line: 18 | Hops: 30 | Voltage: 84.308 | Status: Normal | Modifier: 0 | DeviceID: f384607f-e6e2-46aa-87f0-51549b2a6cb4
Line: 19 | Hops: 30 | Voltage: 18.199 | Status: Low | Modifier: 1.35429336987 | DeviceID: 4ca66d1a-79b1-44ae-8a5b-d6cbbb5cc946
Line: 0 | Hops: 31 | Voltage: 87.418 | Status: Normal | Modifier: 0 | DeviceID: 559116de-5bec-4097-afd6-0a923580c754
Line: 1 | Hops: 31 | Voltage: 89.84 | Status: Normal | Modifier: 0 | DeviceID: d597db0f-5c4c-4fa9-8f3f-5964505abd3b
Line: 2 | Hops: 31 | Voltage: 92.883 | Status: Normal | Modifier: 0 | DeviceID: ec1facaa-821b-4bd0-8d03-db0803ae5c03
Line: 3 | Hops: 31 | Voltage: 90.719 | Status: Normal | Modifier: 0 | DeviceID: 5fab8152-86c6-4cec-8499-3eceb66e6189
Line: 4 | Hops: 31 | Voltage: 90.06 | Status: Normal | Modifier: 0 | DeviceID: 9c2e7938-b82e-4935-a3bb-68cb6f583385
Line: 5 | Hops: 31 | Voltage: 89.301 | Status: Normal | Modifier: 0 | DeviceID: e3461139-fd32-467a-ac8e-3f1455843a79
Line: 6 | Hops: 31 | Voltage: 79.696 | Status: Low | Modifier: -21.4033119906 | DeviceID: 009f42ee-c938-4ac8-9ead-7acff2fc3d68
Line: 7 | Hops: 31 | Voltage: 145.019 | Status: High | Modifier: -0.424307574403 | DeviceID: 315ac793-2428-4403-92e0-236470fb2c77
Line: 8 | Hops: 31 | Voltage: 97.14 | Status: Normal | Modifier: 0 | DeviceID: 35a6bf59-3214-4f05-83f9-137fee929874
Line: 9 | Hops: 31 | Voltage: 90.368 | Status: Normal | Modifier: 0 | DeviceID: a7c1204a-826c-4c1a-a2df-afdf7a1dd8d6
Line: 10 | Hops: 31 | Voltage: 92.971 | Status: Normal | Modifier: 0 | DeviceID: cf9b8510-621a-43ef-9b32-93acc437a618
Line: 11 | Hops: 31 | Voltage: 91.35 | Status: Normal | Modifier: 0 | DeviceID: 389e4743-799f-460b-8376-2de96b8d1326
Line: 12 | Hops: 31 | Voltage: 105.418 | Status: Normal | Modifier: 0 | DeviceID: 8aac0f96-d3bf-4435-8d63-e503690c76c9
Line: 13 | Hops: 31 | Voltage: -1.321 | Status: Low | Modifier: 0.660151402331 | DeviceID: 55783790-a45b-4425-aae3-8900ccdd9f99
Line: 14 | Hops: 31 | Voltage: 86.379 | Status: Normal | Modifier: 0 | DeviceID: a33d2a14-ec5b-4d6f-b49b-f08231cb441c
Line: 15 | Hops: 31 | Voltage: 94.801 | Status: Normal | Modifier: 0 | DeviceID: 6ad6ee49-4ed0-42d9-bc25-176fd7d3275b
Line: 16 | Hops: 31 | Voltage: 88.312 | Status: Normal | Modifier: 0 | DeviceID: cab81e34-a0e9-464f-bf0b-384b642d9256
Line: 17 | Hops: 31 | Voltage: 75.859 | Status: Low | Modifier: 0.949180403789 | DeviceID: 13837b66-7eeb-4561-b0cf-69afdc21fbe1
Line: 18 | Hops: 31 | Voltage: 83.603 | Status: Normal | Modifier: 0 | DeviceID: 612439a6-37a6-4f59-880f-9bd12c385a46
Line: 19 | Hops: 31 | Voltage: 18.111 | Status: Low | Modifier: 1.53132425381 | DeviceID: 9746fff1-4362-4d55-99e0-8423405097c0
Line: 0 | Hops: 32 | Voltage: 86.423 | Status: Normal | Modifier: 0 | DeviceID: beb98df7-9d0f-4608-8197-504ff6429eac
Line: 1 | Hops: 32 | Voltage: 87.719 | Status: Normal | Modifier: 0 | DeviceID: 3922ddc1-cbaf-4d5b-b99f-847f77f16872
Line: 2 | Hops: 32 | Voltage: 92.127 | Status: Normal | Modifier: 0 | DeviceID: e0c8c3c6-d23b-4766-91c5-d2020294634f
Line: 3 | Hops: 32 | Voltage: 90.129 | Status: Normal | Modifier: 0 | DeviceID: 09d94e86-377e-4d76-917e-5d7ea87a5b8a
Line: 4 | Hops: 32 | Voltage: 87.432 | Status: Normal | Modifier: 0 | DeviceID: 6f561123-d8c0-4460-bce7-f5c650885058
Line: 5 | Hops: 32 | Voltage: 87.998 | Status: Normal | Modifier: 0 | DeviceID: 7ad07c89-e99e-4229-b404-3fad1719ae9a
Line: 6 | Hops: 32 | Voltage: 79.725 | Status: Low | Modifier: -21.539812606 | DeviceID: 1de8bf49-6793-4fad-98d1-d3617fc251dc
Line: 7 | Hops: 32 | Voltage: 144.363 | Status: High | Modifier: -0.62043200473 | DeviceID: 736aaa0e-5073-47e1-a020-331eea0fb703
Line: 8 | Hops: 32 | Voltage: 96.831 | Status: Normal | Modifier: 0 | DeviceID: b0b0d8f9-549c-4ad4-b345-596cd3dcf228
Line: 9 | Hops: 32 | Voltage: 89.504 | Status: Normal | Modifier: 0 | DeviceID: 3d9b8c37-9323-4772-9a33-568e8cc52f13
Line: 10 | Hops: 32 | Voltage: 92.75 | Status: Normal | Modifier: 0 | DeviceID: aa0a8dbb-53df-4782-af8f-5a256e6e27fb
Line: 11 | Hops: 32 | Voltage: 91.024 | Status: Normal | Modifier: 0 | DeviceID: 8061f91c-eb4c-4671-ad95-4af6d631b051
Line: 12 | Hops: 32 | Voltage: 104.439 | Status: Normal | Modifier: 0 | DeviceID: a94bbdad-1b89-4387-b27c-5edfeef694f4
Line: 13 | Hops: 32 | Voltage: 89.762 | Status: Normal | Modifier: 0 | DeviceID: 34f47129-b8da-4940-bf4c-e1eeeace88a3
Line: 14 | Hops: 32 | Voltage: 85.159 | Status: Normal | Modifier: 0 | DeviceID: 13443943-774a-46df-b2bb-9f211c012eb1
Line: 15 | Hops: 32 | Voltage: 94.068 | Status: Normal | Modifier: 0 | DeviceID: 89fe96b2-e8af-4ce0-a106-7b1a86311cd6
Line: 16 | Hops: 32 | Voltage: 88.032 | Status: Normal | Modifier: 0 | DeviceID: dd927f5b-9703-461a-a495-52054dcf0db2
Line: 17 | Hops: 32 | Voltage: 74.173 | Status: Low | Modifier: 0.688594326421 | DeviceID: 823c9a9b-11a2-4445-b38e-7d9fbd366f4a
Line: 18 | Hops: 32 | Voltage: 80.945 | Status: Low | Modifier: 35.2921983736 | DeviceID: 5905997f-aedc-4d59-8adb-17f90c54c50c
Line: 19 | Hops: 32 | Voltage: 17.99 | Status: Low | Modifier: 1.50455899928 | DeviceID: eaa4b59f-bb38-4517-9950-c29309fae177
Line: 0 | Hops: 33 | Voltage: 84.555 | Status: Normal | Modifier: 0 | DeviceID: e4a89ae0-b19d-477d-afe5-a92b5cfd1dfa
Line: 1 | Hops: 33 | Voltage: 85.231 | Status: Normal | Modifier: 0 | DeviceID: 67abc78c-d543-44d9-ae2d-658f7ba820d9
Line: 2 | Hops: 33 | Voltage: 91.029 | Status: Normal | Modifier: 0 | DeviceID: 80b8b9ca-0ac4-4464-84ee-550517b43c30
Line: 3 | Hops: 33 | Voltage: 89.168 | Status: Normal | Modifier: 0 | DeviceID: d763d4c1-863a-4dce-b08b-2b5e9056d59e
Line: 4 | Hops: 33 | Voltage: 87.128 | Status: Normal | Modifier: 0 | DeviceID: 55e8ecaa-f191-4109-8f41-f60a77632d0a
Line: 5 | Hops: 33 | Voltage: 87.902 | Status: Normal | Modifier: 0 | DeviceID: a60fe136-5909-4f80-9304-16d75aad89b0
Line: 6 | Hops: 33 | Voltage: 78.235 | Status: Low | Modifier: -21.5514045125 | DeviceID: 7a896baf-7d16-4b5c-8460-f6bc18514528
Line: 7 | Hops: 33 | Voltage: 144.028 | Status: High | Modifier: -0.903287774572 | DeviceID: 3623aefc-8fa6-4db3-acff-05629a6146c4
Line: 8 | Hops: 33 | Voltage: 96.148 | Status: Normal | Modifier: 0 | DeviceID: 69c7f8d6-1baa-45b8-b395-c0f85c1a99d3
Line: 9 | Hops: 33 | Voltage: 87.958 | Status: Normal | Modifier: 0 | DeviceID: d272be26-c0f0-4e52-822c-a02b6c1e0d80
Line: 10 | Hops: 33 | Voltage: 92.324 | Status: Normal | Modifier: 0 | DeviceID: 6d7d13c0-4b22-471c-bc77-cadbbf5110a3
Line: 11 | Hops: 33 | Voltage: 89.692 | Status: Normal | Modifier: 0 | DeviceID: eda4cd60-46cc-4d47-8a17-7723588719f8
Line: 12 | Hops: 33 | Voltage: 103.134 | Status: Normal | Modifier: 0 | DeviceID: 07334aa9-1e87-449b-97f8-d411aaec8631
Line: 13 | Hops: 33 | Voltage: 88.664 | Status: Normal | Modifier: 0 | DeviceID: 5d31eab0-25d8-4efe-a79d-5e78b54ff18e
Line: 14 | Hops: 33 | Voltage: 83.576 | Status: Normal | Modifier: 0 | DeviceID: a0a31ae0-5455-4e74-8c69-2be7ed0e3209
Line: 15 | Hops: 33 | Voltage: 93.315 | Status: Normal | Modifier: 0 | DeviceID: ee3cb48b-3ed3-45f1-b397-0417c74c8100
Line: 16 | Hops: 33 | Voltage: 86.961 | Status: Normal | Modifier: 0 | DeviceID: 1bd793bf-6525-46e0-b773-f9cc42217092
Line: 17 | Hops: 33 | Voltage: 72.18 | Status: Low | Modifier: 1.40448864181 | DeviceID: 629fbbae-cda0-4269-a8e9-86b41f7fccfc
Line: 18 | Hops: 33 | Voltage: 80.193 | Status: Low | Modifier: 34.7994180667 | DeviceID: be224d75-6656-4d5a-b289-519a54e370ad
Line: 19 | Hops: 33 | Voltage: 16.957 | Status: Low | Modifier: 1.91415362351 | DeviceID: 47a24f94-875d-433d-bc48-ddcb67a33bdd
Line: 0 | Hops: 34 | Voltage: 84.093 | Status: Normal | Modifier: 0 | DeviceID: ec6032fd-8b00-494b-9687-8d1243ac2b93
Line: 1 | Hops: 34 | Voltage: 83.421 | Status: Normal | Modifier: 0 | DeviceID: da6f6c77-de67-4f73-a6e4-95d99ad77297
Line: 2 | Hops: 34 | Voltage: 89.116 | Status: Normal | Modifier: 0 | DeviceID: d3ba7934-986d-48b7-80d0-8b402588ff00
Line: 3 | Hops: 34 | Voltage: 88.482 | Status: Normal | Modifier: 0 | DeviceID: 7dd1c89d-61c2-42b1-893b-c3c99eb6b02d
Line: 4 | Hops: 34 | Voltage: 86.176 | Status: Normal | Modifier: 0 | DeviceID: 5848e8af-2d48-40b9-8a77-38ee1f9e1446
Line: 5 | Hops: 34 | Voltage: 87.086 | Status: Normal | Modifier: 0 | DeviceID: 3fc2a0b7-2c30-4d01-8709-dd0bd95f1e31
Line: 6 | Hops: 34 | Voltage: 76.018 | Status: Low | Modifier: -21.723781804 | DeviceID: ec258075-a58d-46a8-9e5d-c59cae261c42
Line: 7 | Hops: 34 | Voltage: 143.423 | Status: High | Modifier: -0.998779832629 | DeviceID: f6822584-181f-44db-9d3a-02612b311e39
Line: 8 | Hops: 34 | Voltage: 95.902 | Status: Normal | Modifier: 0 | DeviceID: e6eacc67-264e-43eb-977e-acaf1bc09eee
Line: 9 | Hops: 34 | Voltage: 87.472 | Status: Normal | Modifier: 0 | DeviceID: b0b26b42-e0bc-42a1-8483-cc7ee92482eb
Line: 10 | Hops: 34 | Voltage: 91.678 | Status: Normal | Modifier: 0 | DeviceID: ebb80f83-bd54-4736-8ad9-f71b28a7f028
Line: 11 | Hops: 34 | Voltage: 89.551 | Status: Normal | Modifier: 0 | DeviceID: a433054d-f638-4c27-8d10-1022c6e69496
Line: 12 | Hops: 34 | Voltage: 102.216 | Status: Normal | Modifier: 0 | DeviceID: bd6a4ff3-c993-4685-bf7f-b880ae6aa51c
Line: 13 | Hops: 34 | Voltage: 87.607 | Status: Normal | Modifier: 0 | DeviceID: e2146d72-f6fa-4d6f-8c7b-40c26ffcf0b9
Line: 14 | Hops: 34 | Voltage: 81.531 | Status: Low | Modifier: 0.881597064755 | DeviceID: ab6a62fe-2568-4206-a4a5-8b53e668b84a
Line: 15 | Hops: 34 | Voltage: 92.453 | Status: Normal | Modifier: 0 | DeviceID: 0830c8b4-328c-496b-9473-923edad5ac24
Line: 16 | Hops: 34 | Voltage: 86.267 | Status: Normal | Modifier: 0 | DeviceID: aff6e55c-f90f-4868-af9a-ccbee40ec294
Line: 17 | Hops: 34 | Voltage: 69.821 | Status: Low | Modifier: 1.16695391997 | DeviceID: 6284f42c-4d55-4fa3-8436-fe6158320bc9
Line: 18 | Hops: 34 | Voltage: 79.279 | Status: Low | Modifier: 34.7628294988 | DeviceID: b1ef42b0-65d6-43fb-8cf2-c653c4cffeff
Line: 19 | Hops: 34 | Voltage: 15.995 | Status: Low | Modifier: 1.62058450272 | DeviceID: bb35f711-3e56-447a-ae28-99492f91a91a
Line: 0 | Hops: 35 | Voltage: 82.905 | Status: Normal | Modifier: 0 | DeviceID: 19e78f83-0426-4ca5-acbe-9e3131c7fa6e
Line: 1 | Hops: 35 | Voltage: 83.011 | Status: Normal | Modifier: 0 | DeviceID: d879e13f-1eb1-4ae0-a4b2-2ea62bb17a3b
Line: 2 | Hops: 35 | Voltage: 88.085 | Status: Normal | Modifier: 0 | DeviceID: 683a2301-dc22-4873-8739-acb1789c06d9
Line: 3 | Hops: 35 | Voltage: 87.06 | Status: Normal | Modifier: 0 | DeviceID: 524ecfc9-c67b-4d6d-ba2d-1fcd481c6ee4
Line: 4 | Hops: 35 | Voltage: 85.017 | Status: Normal | Modifier: 0 | DeviceID: 9ca9c268-5316-4ef5-a27b-b6f5553673c9
Line: 5 | Hops: 35 | Voltage: 86.584 | Status: Normal | Modifier: 0 | DeviceID: 85890299-2135-466f-8b9f-0683b7717c8b
Line: 6 | Hops: 35 | Voltage: 73.626 | Status: Low | Modifier: -21.7608949806 | DeviceID: b57e62c9-4561-4814-bc94-916cfeed5c43
Line: 7 | Hops: 35 | Voltage: 142.287 | Status: High | Modifier: -1.31288150181 | DeviceID: 7e0a8719-31fd-438d-bed7-724c9f0866b8
Line: 8 | Hops: 35 | Voltage: 95.297 | Status: Normal | Modifier: 0 | DeviceID: f597ad61-8418-478a-95c1-c858dc174201
Line: 9 | Hops: 35 | Voltage: 86.407 | Status: Normal | Modifier: 0 | DeviceID: 971b88bc-0de4-4b02-a130-9053c70fe7d2
Line: 10 | Hops: 35 | Voltage: 90.77 | Status: Normal | Modifier: 0 | DeviceID: 05d2d488-df76-4816-9fb4-c59bd4ec814e
Line: 11 | Hops: 35 | Voltage: 88.081 | Status: Normal | Modifier: 0 | DeviceID: b723da9a-9582-4bc4-a1e6-fe6c62392837
Line: 12 | Hops: 35 | Voltage: 101.408 | Status: Normal | Modifier: 0 | DeviceID: 210e9a55-975e-4bf1-8c92-f54e6eb047f7
Line: 13 | Hops: 35 | Voltage: 85.67 | Status: Normal | Modifier: 0 | DeviceID: b56033bb-2a81-41dd-8da4-e2b0ac14c19d
Line: 14 | Hops: 35 | Voltage: 80.111 | Status: Low | Modifier: 0.889638733672 | DeviceID: 1a464488-6cb3-482e-9b22-c52a56ec76fc
Line: 15 | Hops: 35 | Voltage: 91.427 | Status: Normal | Modifier: 0 | DeviceID: f8b2f3a2-36e8-4eab-a257-e56d7abac247
Line: 16 | Hops: 35 | Voltage: 85.002 | Status: Normal | Modifier: 0 | DeviceID: 8b0d940e-5b45-4860-99f4-69b5188ab822
Line: 17 | Hops: 35 | Voltage: 67.357 | Status: Low | Modifier: 1.01083760574 | DeviceID: fab1ab73-a108-4478-a28d-13b809e92dd6
Line: 18 | Hops: 35 | Voltage: 78.559 | Status: Low | Modifier: 34.6903915387 | DeviceID: e216a386-d93b-4d7a-bf93-031df5e03ac0
Line: 19 | Hops: 35 | Voltage: 15.657 | Status: Low | Modifier: 1.68979203468 | DeviceID: acc764b0-2ef7-4fb5-984d-586d7179dcba
Line: 0 | Hops: 36 | Voltage: 81.509 | Status: Low | Modifier: 0.779401075483 | DeviceID: 081333b2-dbad-4bd1-ad64-3c58b247344e
Line: 1 | Hops: 36 | Voltage: 82.653 | Status: Normal | Modifier: 0 | DeviceID: 27bf8691-e119-4c2d-b714-dc257762959f
Line: 2 | Hops: 36 | Voltage: 86.023 | Status: Normal | Modifier: 0 | DeviceID: 865cf710-66be-4753-8a2f-83284fdc29c9
Line: 3 | Hops: 36 | Voltage: 85.953 | Status: Normal | Modifier: 0 | DeviceID: 39ffdc77-da69-419b-8d9f-ea24b5228eac
Line: 4 | Hops: 36 | Voltage: 83.231 | Status: Normal | Modifier: 0 | DeviceID: dda67f9f-c89d-4b66-8cde-7972f08801a7
Line: 5 | Hops: 36 | Voltage: 85.921 | Status: Normal | Modifier: 0 | DeviceID: 1cf6434f-4df7-4aac-9118-a2f4af226011
Line: 6 | Hops: 36 | Voltage: 71.041 | Status: Low | Modifier: -21.532715056 | DeviceID: 3b65c8ca-da61-418e-987c-4f49a26955b7
Line: 7 | Hops: 36 | Voltage: 141.563 | Status: High | Modifier: -1.44727176072 | DeviceID: 781dc748-40a5-4f13-84e9-3b087aa3b86e
Line: 8 | Hops: 36 | Voltage: 94.205 | Status: Normal | Modifier: 0 | DeviceID: 10f44920-accc-4cc6-89c4-3b9a04697897
Line: 9 | Hops: 36 | Voltage: 85.453 | Status: Normal | Modifier: 0 | DeviceID: dfeefb01-d421-42eb-8f38-655c1541ae4b
Line: 10 | Hops: 36 | Voltage: 90.201 | Status: Normal | Modifier: 0 | DeviceID: f760945b-4c3e-4c6c-aeff-c4351716a946
Line: 11 | Hops: 36 | Voltage: 88.002 | Status: Normal | Modifier: 0 | DeviceID: a9bca928-18ff-4239-841b-22c326b36c55
Line: 12 | Hops: 36 | Voltage: 100.414 | Status: Normal | Modifier: 0 | DeviceID: d0e7e69b-16df-4caa-a07d-711d2df2f4e4
Line: 13 | Hops: 36 | Voltage: 84.138 | Status: Normal | Modifier: 0 | DeviceID: 81015347-a5f7-49bb-920c-659fa46c41c3
Line: 14 | Hops: 36 | Voltage: 78.27 | Status: Low | Modifier: 0.979192243339 | DeviceID: 56419c8a-f98b-41d0-815d-27c65b8fc7b0
Line: 15 | Hops: 36 | Voltage: 90.404 | Status: Normal | Modifier: 0 | DeviceID: 7e538397-286a-45aa-926c-5ad4b21b716d
Line: 16 | Hops: 36 | Voltage: 84.022 | Status: Normal | Modifier: 0 | DeviceID: 56898fec-5d56-4353-aaa5-aa17a0520395
Line: 17 | Hops: 36 | Voltage: 65.465 | Status: Low | Modifier: 0.757866416066 | DeviceID: a1d0d356-9908-42aa-a15d-2e5dff1d1671
Line: 18 | Hops: 36 | Voltage: 76.337 | Status: Low | Modifier: 34.3061417127 | DeviceID: eda366a3-d09d-4f44-b3a6-08fca3250b0c
Line: 19 | Hops: 36 | Voltage: 14.724 | Status: Low | Modifier: 1.86355932768 | DeviceID: 7ce8451d-0e1d-47bd-9324-6a951239540f
Line: 0 | Hops: 37 | Voltage: 80.754 | Status: Low | Modifier: 0.409292144813 | DeviceID: 3ef4df36-5a4c-4ebe-b806-6bce5abeada2
Line: 1 | Hops: 37 | Voltage: 82.091 | Status: Normal | Modifier: 0 | DeviceID: 94ebf63d-7cf3-400b-a6d9-43b17c18a2f3
Line: 2 | Hops: 37 | Voltage: 84.97 | Status: Normal | Modifier: 0 | DeviceID: 172c8038-6f71-4218-b1f7-2b6098e6e3e0
Line: 3 | Hops: 37 | Voltage: 84.715 | Status: Normal | Modifier: 0 | DeviceID: 34ccd88d-e709-4063-9bbc-5bf360a479b6
Line: 4 | Hops: 37 | Voltage: 81.585 | Status: Low | Modifier: 2.51524870405 | DeviceID: a9650b00-77e6-42ab-96b5-a472e5926010
Line: 5 | Hops: 37 | Voltage: 85.242 | Status: Normal | Modifier: 0 | DeviceID: b18c68f7-9a7c-4f9b-87bf-9ded64c2a8e4
Line: 6 | Hops: 37 | Voltage: 70.324 | Status: Low | Modifier: -21.5105347196 | DeviceID: 5eda5978-9c6e-4b4d-8715-14ba1a8f7363
Line: 7 | Hops: 37 | Voltage: 140.836 | Status: High | Modifier: -1.33850454275 | DeviceID: bed7a446-49dd-4ba5-9438-4f97290df577
Line: 8 | Hops: 37 | Voltage: 93.187 | Status: Normal | Modifier: 0 | DeviceID: adc0d570-3e76-4c55-ba7f-c69ce93547c2
Line: 9 | Hops: 37 | Voltage: 84.528 | Status: Normal | Modifier: 0 | DeviceID: 7e7a0ea4-5021-4057-af2b-c4d07c2891ed
Line: 10 | Hops: 37 | Voltage: 89.092 | Status: Normal | Modifier: 0 | DeviceID: a659990b-047a-4f55-b79e-b5a77ed752a2
Line: 11 | Hops: 37 | Voltage: 87.914 | Status: Normal | Modifier: 0 | DeviceID: 0ee86545-2092-4e45-bf14-d24b89633181
Line: 12 | Hops: 37 | Voltage: 100.302 | Status: Normal | Modifier: 0 | DeviceID: 95bada0a-628b-4890-babf-068610d6a102
Line: 13 | Hops: 37 | Voltage: 82.295 | Status: Normal | Modifier: 0 | DeviceID: 1c625c03-3877-4128-8691-7921b0dfd7c9
Line: 14 | Hops: 37 | Voltage: 78.02 | Status: Low | Modifier: 1.06763747493 | DeviceID: db00753e-2ae8-495b-9a7a-c22f74c63d1a
Line: 15 | Hops: 37 | Voltage: 89.306 | Status: Normal | Modifier: 0 | DeviceID: e355a108-8278-4a53-9b4f-097ddca6528d
Line: 16 | Hops: 37 | Voltage: 82.69 | Status: Normal | Modifier: 0 | DeviceID: 273bd79d-0150-4629-978f-203cbad48c76
Line: 17 | Hops: 37 | Voltage: 64.047 | Status: Low | Modifier: 1.25544948391 | DeviceID: 7ae498ac-d8b4-4960-83a0-549ef5385d47
Line: 18 | Hops: 37 | Voltage: 76.089 | Status: Low | Modifier: 34.2194633937 | DeviceID: 0ee70a96-b41b-49b9-a417-46030637dbf5
Line: 19 | Hops: 37 | Voltage: 13.335 | Status: Low | Modifier: 1.71634985092 | DeviceID: efd2621e-1877-4296-9217-a175df279c31
Line: 0 | Hops: 38 | Voltage: 79.675 | Status: Low | Modifier: 0.141534764027 | DeviceID: 64352674-1837-48d8-80f9-03891a63c90a
Line: 1 | Hops: 38 | Voltage: 80.622 | Status: Low | Modifier: -0.240990101184 | DeviceID: ecc9ff58-8ee2-49dd-9c00-34f111338d9d
Line: 2 | Hops: 38 | Voltage: 84.609 | Status: Normal | Modifier: 0 | DeviceID: 1600bc1b-c963-4dd7-83cf-bc9f46dcf266
Line: 3 | Hops: 38 | Voltage: 84.008 | Status: Normal | Modifier: 0 | DeviceID: fc45b37a-3761-49e9-a0cc-f8efe917f610
Line: 4 | Hops: 38 | Voltage: 80.775 | Status: Low | Modifier: 2.4092744374 | DeviceID: 0aec896c-657f-42ef-b1c3-4ebf61a36b10
Line: 5 | Hops: 38 | Voltage: 84.404 | Status: Normal | Modifier: 0 | DeviceID: e723a9b0-3ecd-411f-af77-f1d2fe0ee2e2
Line: 6 | Hops: 38 | Voltage: 67.714 | Status: Low | Modifier: -21.4865279919 | DeviceID: e79fc798-5b82-412e-9fc7-7c98d6ef5cd4
Line: 7 | Hops: 38 | Voltage: 140.058 | Status: High | Modifier: -1.26648788533 | DeviceID: d114ca67-8957-40e1-b07b-0fed66b51492
Line: 8 | Hops: 38 | Voltage: 91.737 | Status: Normal | Modifier: 0 | DeviceID: dc53ef17-8a37-49be-b200-95dafcd014f3
Line: 9 | Hops: 38 | Voltage: 82.881 | Status: Normal | Modifier: 0 | DeviceID: f63e28fe-9c89-4189-a502-97f6034ca82c
Line: 10 | Hops: 38 | Voltage: 88.522 | Status: Normal | Modifier: 0 | DeviceID: 104def74-db4b-4520-93d4-1638fd0e8a89
Line: 11 | Hops: 38 | Voltage: 86.279 | Status: Normal | Modifier: 0 | DeviceID: 7d256d31-5863-435e-aa5f-7d56c9cc3086
Line: 12 | Hops: 38 | Voltage: 98.444 | Status: Normal | Modifier: 0 | DeviceID: f37d6570-1f15-4e26-b562-af92ccf71bda
Line: 13 | Hops: 38 | Voltage: 82.271 | Status: Normal | Modifier: 0 | DeviceID: 685e302e-bc0b-4db1-a3ba-2f041ced4ffd
Line: 14 | Hops: 38 | Voltage: 76.854 | Status: Low | Modifier: 1.1938737024 | DeviceID: d4bee9c6-17bd-4db3-a919-95d3d709462b
Line: 15 | Hops: 38 | Voltage: 88.264 | Status: Normal | Modifier: 0 | DeviceID: 46e7db78-2a32-43d6-9794-ab0c089ddd28
Line: 16 | Hops: 38 | Voltage: 82.421 | Status: Normal | Modifier: 0 | DeviceID: 8f224f0b-9543-44fa-ae06-25c9e0855f3c
Line: 17 | Hops: 38 | Voltage: 61.81 | Status: Low | Modifier: 0.766476710233 | DeviceID: b7aae129-82c9-4271-988f-01def03b9f05
Line: 18 | Hops: 38 | Voltage: 75.065 | Status: Low | Modifier: 34.3605097401 | DeviceID: 2ad8e4c8-3612-4811-9199-d2fc4b9e85fb
Line: 19 | Hops: 38 | Voltage: 11.752 | Status: Low | Modifier: 1.73170822064 | DeviceID: eec63d62-0670-429d-8ed4-2f5976649fda
Line: 0 | Hops: 39 | Voltage: 77.914 | Status: Low | Modifier: 0.327090864879 | DeviceID: 3a21cedc-e261-4c76-99ac-f52af1fe51d7
Line: 1 | Hops: 39 | Voltage: 79.573 | Status: Low | Modifier: -0.580716719538 | DeviceID: a2748398-c0a4-4c97-bb8d-0b3a99fcb492
Line: 2 | Hops: 39 | Voltage: 83.153 | Status: Normal | Modifier: 0 | DeviceID: 66ddb13c-6a69-475b-bd47-853e6a0f73d7
Line: 3 | Hops: 39 | Voltage: 83.289 | Status: Normal | Modifier: 0 | DeviceID: 573fa735-c7e7-40c9-98c3-6a7e1b877ca2
Line: 4 | Hops: 39 | Voltage: 80.385 | Status: Low | Modifier: 2.38349781671 | DeviceID: 4278081e-404d-456e-a140-95792aae95cd
Line: 5 | Hops: 39 | Voltage: 83.003 | Status: Normal | Modifier: 0 | DeviceID: 74a46ac3-3ee2-4701-a5c5-c8f2d39d3706
Line: 6 | Hops: 39 | Voltage: 66.136 | Status: Low | Modifier: -21.4374156324 | DeviceID: 4bd42383-cfbc-4a3a-9b45-a3d0328048b8
Line: 7 | Hops: 39 | Voltage: 138.912 | Status: High | Modifier: -0.978903962162 | DeviceID: 121d0420-7f3e-42fd-9b83-3485a999e2bc
Line: 8 | Hops: 39 | Voltage: 90.576 | Status: Normal | Modifier: 0 | DeviceID: 0e00e8c5-4378-4530-826c-cb57e7d26767
Line: 9 | Hops: 39 | Voltage: 82.804 | Status: Normal | Modifier: 0 | DeviceID: 8cb0c07c-9ac8-4044-8d40-3a734f975ace
Line: 10 | Hops: 39 | Voltage: 87.841 | Status: Normal | Modifier: 0 | DeviceID: d37ca96b-3e4b-4c48-95ec-b4363ebd6ac5
Line: 11 | Hops: 39 | Voltage: 84.713 | Status: Normal | Modifier: 0 | DeviceID: 80613499-526b-4844-859d-030e32ea6661
Line: 12 | Hops: 39 | Voltage: 97.705 | Status: Normal | Modifier: 0 | DeviceID: 0f80b7d0-795a-4644-a008-1f56721af062
Line: 13 | Hops: 39 | Voltage: 81.192 | Status: Low | Modifier: 1.46187154916 | DeviceID: bb03c578-872b-47ba-ad0d-c432a42a0f1c
Line: 14 | Hops: 39 | Voltage: 75.158 | Status: Low | Modifier: 1.29162618077 | DeviceID: bb55d3ad-1c83-4560-8a25-8e50730d095d
